رقم الطريق,اسم الطريق عربي,اتجاه الطريق عربي,اتجاه الطريق انجليزي,التصنيف الهندسي للطريق عربي,التصنيف الهندسي للطريق انجليزي,ملكية الطريق عربي,ملكية الطريق انجليزي,التصنيف الوظيفي للطريق عربي,التصنيف الوظيفي للطريق انجليزي,حالة الطريق عربي,حالة الطريق انجليزي,الطول الهندسي الطريق,المنطقة
5321,طريق حفر العتش,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.2568219718000969,الرياض
5321,طريق حفر العتش,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.6915951936134028,الرياض
5323,طريق روضة التنهاة,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.40859313168765127,الرياض
5323,طريق روضة التنهاة,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5034777254209515,الرياض
5323,طريق روضة التنهاة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.032203685952218,الرياض
5372,طريق لبخه / مرات,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.782018540538848,الرياض
5372,طريق لبخه / مرات,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,18.442047938689356,الرياض
5379,طريق الجديده,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.1215420254099593,الرياض
5498,مخرج 10,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.54950679026202,الرياض
5592,الجديدة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.7453188425509456,الرياض
5592,الجديدة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.9528586433307857,الرياض
5660,طريق البره,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.019014865666087365,الرياض
5678,طريق مهرجان الجنادريه,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.39164546311098253,الرياض
5678,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.22845182535758166,الرياض
5722,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.324465042774095,الرياض
5792,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,21.89425044570853,الرياض
5830,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8215001879326989,الرياض
5830,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.114318221218099,الرياض
5830,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.994594896893815,الرياض
5830,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1994522042663527,الرياض
5913,طريق الصدر الاعلى,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,23.051317157533497,الرياض
5913,طريق الصدر الاعلى,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.481183608130107,الرياض
5913,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,13.604606875634113,الرياض
5913,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.331649976888553,الرياض
6703,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.765309120614182,الرياض
6703,عقلة الغويري / مصدة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.6716280058376575,الرياض
6802,-999,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,22.91127353772739,الرياض
5799,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,13.4585098228283,الرياض
5799,طريق بوضا,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.946971008735627,الرياض
5799,طريق بوضا,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4176779998772154,الرياض
5799,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.38326964412157855,الرياض
5799,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.24054062398345255,الرياض
4272,طريق من كوبرى طريق الحصاه,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.28735051510466897,الرياض
4272,طريق من كوبرى طريق الحصاه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.16922779374224795,الرياض
5061,طريق الخفس - دغره,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.0334790543570036,الرياض
5066,مزارع الامير بندر بن عبدالعزيز,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5417065605480822,الرياض
5067,مزارع الامير بندر بن عبدالعزيز,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9871119565326157,الرياض
5070,طريق المحمدى,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.273541480736127,الرياض
5085,طريق ابو ولد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.516073847358511,الرياض
5101,مزارع العبدلي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.044098613079294,الرياض
5103,متفرع من الضبيعة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1707167132544876,الرياض
5121,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,12.31657549490327,الرياض
5139,الملك فيصل الهياثم,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.0153400993470505,الرياض
5146,الهلاليات,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.507778530012498,الرياض
5040,طريق الغيل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,23.830381042628126,الرياض
5034,-999,رئيسي,Main,مزدوج,Double,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.37173069303235,الرياض
5160,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.2822119451215066,الرياض
5178,متفرع من 517,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.006677897074084,الرياض
5204,اللومة - سمحان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.4580163910634183,الرياض
5037,طريق الفرشه,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.510024883220979,الرياض
5259,العثيمين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.939482289534157,الرياض
5045,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.6306409634063384,الرياض
5046,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.253613747515401,الرياض
5185,طريق المطار,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,11.909060492000386,الرياض
5257,متفرع من 5256,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.8491170265523984,الرياض
5273,السلمية,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.9723755390443451,الرياض
5275,مزارع الأمير سلمان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,14.21144287923396,الرياض
5280,مزرعه البركه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.1770357826843405,الرياض
5286,مزرعه الصافي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.2939711508896012,الرياض
5320,طريق الحفنه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,18.12526676997243,الرياض
5615,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,21.985010846386075,الرياض
5376,طريق الخلائق,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.29123474610195,الرياض
5184,اليمامه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.4066604232375575,الرياض
5175,هيت,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5074074407592348,الرياض
5385,طريق الامير بدر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.471375311850774,الرياض
5389,طريق السالميه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.285541632751324,الرياض
5511,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.012364869417938,الرياض
5048,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.7560906951736983,الرياض
5050,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.9265374511549667,الرياض
5053,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.8437094242069003,الرياض
5054,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.2749219690010538,الرياض
5055,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.516861731561205,الرياض
5058,طريق مزارع عبد العزيز الشيخ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.101783762949409,الرياض
5361,طريق مزعلة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.718948729175447,الرياض
5414,الفصلاء,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,16.404140155786997,الرياض
5451,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,13.88962543948974,الرياض
5458,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,22.655141145820817,الرياض
5488,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.279701683654114,الرياض
5621,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.296054122647941,الرياض
5624,غرب البرود,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.779023667184184,الرياض
5250,حرض الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.774332732587007,الرياض
5254,وصله مزارع الجدعان والبابطين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.8544093384536655,الرياض
5256,وصله مزرعة الشاعر,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.221133361282995,الرياض
5653,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.130514257298566,الرياض
5674,متفرع من مزرعه الأمير مقرن,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,19.817521138897334,الرياض
5681,متفرع من الفصلاء,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,10.941219280506335,الرياض
5712,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.260702078213862,الرياض
5721,جنوب الزلفي 21,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.577894249832168,الرياض
5724,جنوب الزلفي 24,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,4.468816891217238,الرياض
5081,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,23.592483550220866,الرياض
5509,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.848944148522541,الرياض
5220,الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,8.280878373895522,الرياض
5230,الهوشان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.87151551581782,الرياض
5235,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.3667719567519905,الرياض
5238,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5998424416901992,الرياض
5332,طريق ارامكو,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.6458787860958433,الرياض
5528,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.7322498542720455,الرياض
5448,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1724668499187845,الرياض
5489,مدخل مزرعة الملك خالد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5630722562074718,الرياض
5523,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,4.980748123472469,الرياض
5680,متفرع من 5250,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.3532475256994374,الرياض
5692,طريق ارامكو,رئيسي,Main,مزدوج,Double,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.18661608912239938,الرياض
5723,جنوب الزلفي 23,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,2.4465164097086722,الرياض
5750,جنوب الزلفي 50,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.3292663384348598,الرياض
5368,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.799259982775837,الرياض
5062,طريق مؤدى الى الخفس,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.439982119222934,الرياض
5063,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.479184974147371,الرياض
5078,-999,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1673785295948853,الرياض
5079,مزارع الأمير سلمان,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.377082473836013,الرياض
5076,طريق فاتح تمير,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.17596931783881448,الرياض
5083,-999,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.2704983087141568,الرياض
5086,طريق متفرع من ابو ولد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.7581213793050505,الرياض
5097,ابن عايش,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.5042900309769136,الرياض
5104,متفرع من الضبيعة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8315729341896766,الرياض
5105,متفرع من الضبيعة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.6584095740249167,الرياض
5124,نساح / الحزم,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.567052714033341,الرياض
5144,طريق فرعي,رئيسي,Main,مزدوج,Double,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8447903478455664,الرياض
5028,طريق العمار,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.9818818681698023,الرياض
5038,طريق اوسيله,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,9.5502015163343,الرياض
5026,طريق العزيزيه,رئيسي,Main,مفرد,Single,وزارة الشؤون البلدية إلى وزارة النقل,MOMRA TO MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.5534355681458036,الرياض
5032,طريق المشتل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3760710413031271,الرياض
5166,متفرع من أم الشعال,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.8966540034837392,الرياض
5168,متفرع من ام الشعال,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.878733492094935,الرياض
5169,متفرع من ام الشعال,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,11.648896781842975,الرياض
5161,متفرع من أم الشعال,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.574807139761515,الرياض
5176,متفرع من هيت,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.41760659357285157,الرياض
5266,متفرع من العثيمين,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.5781858725973243,الرياض
5255,متفرع من حرض الزراعي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.0490624713617,الرياض
5269,متفرع من طريق الجدعان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.2974851830449448,الرياض
5289,وصلة الضبيعة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.28032559303897,الرياض
5290,مزرعه المالك,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4486413871087573,الرياض
5293,مزارع التوضيحيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.1013587531134372,الرياض
5295,مزرعه الامير محمد بن سعود,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.725679974593141,الرياض
5302,متفرع من طريق اللومة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.160843829632238,الرياض
5310,طريق الخزان,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,5.493912587206133,الرياض
5316,طريق الطوقى,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.6647615462299978,الرياض
5324,طريق مطار التنهاة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.4145658735714488,الرياض
5029,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.1229091263789495,الرياض
5580,طريق الهلالية,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.189626763601181,الرياض
5422,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.996697998585452,الرياض
5689,طريق البير,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت التنفيذ,Under Construction,8.975638895872423,الرياض
5650,طريق الزهرة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,14.078898519350103,الرياض
5436,طريق الريشيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,7.596796038367258,الرياض
5675,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,16.885109175647365,الرياض
5049,طريق التمرية,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.5226471752204218,الرياض
5051,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.33156521841396336,الرياض
5052,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.3215684856983585,الرياض
5056,طريق الرشيديه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.745742910714961,الرياض
5059,طريق مزارع عبد العزيز الشيخ,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.729764441606956,الرياض
5069,طريق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.3503683393856455,الرياض
5213,طريق النسق الجديد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.6489104682528057,الرياض
5225,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,13.945776558517927,الرياض
5375,طريق الامير عمر الخليل,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.607188681913059,الرياض
5407,طريق المصلوم,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,19.58891685891024,الرياض
5434,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9686429083942326,الرياض
5503,طريق الخفق الجنوبى,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,15.211510043141674,الرياض
5627,العدامة,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,15.001514716218614,الرياض
5251,مزرعه البان أبناي,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.749994859054543,الرياض
5754,طريق الفيضه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,11.617703663216206,الرياض
5122,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.4668695082182623,الرياض
5304,-999,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.9857313684602707,الرياض
5047,طرق مزارع الامير احمد,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.3844934083703304,الرياض
5221,شمال طريق العفجه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,2.4839811865136165,الرياض
5222,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,0.9293999697911032,الرياض
5226,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.613184505728334,الرياض
5229,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,6.554546674202231,الرياض
5232,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,3.15541612455701,الرياض
5233,متفرع من الحنيه,رئيسي,Main,مفرد,Single,وزارة النقل,MOT,فرعي,Collector,تحت الصيانة,Under Maintenance,1.595344257523405,الرياض
